iT;t;p1;p2
0;0;0;0
1;0.00078125;-0.0001126348552418222;0.0001126360446240445
2;0.0015625;-0.0002233855844053778;0.0002233901608642933
3;0.00234375;-0.0003311468991403406;0.0003311567064419781
4;0.003125;-0.0004343326415749971;0.0004343489582510074
5;0.00390625;-0.0005317823759654061;0.0005318057584654904
6;0.004687500000000001;-0.0006221586546359958;0.000622188858438714
7;0.005468750000000001;-0.0007043939868722759;0.0007044299190728983
8;0.00625;-0.0007774047042493256;0.0007774444807087851
9;0.00703125;-0.0008403132034497199;0.0008403542385290544
10;0.0078125;-0.0008923135409612352;0.0008923527273481113
11;0.008593750000000001;-0.0009327826516383197;0.0009328165655280903
12;0.009375000000000001;-0.0009612174697105994;0.0009612426312060052
13;0.01015625;-0.0009772901263029137;0.000977303263188863
14;0.0109375;-0.0009808175767318517;0.0009808158997562562
15;0.01171875;-0.0009717874097698124;0.0009717688599124585
16;0.0125;-0.0009503410519495029;0.0009503045164696763
17;0.01328125;-0.0009167831672106294;0.0009167286370133828
18;0.0140625;-0.0008715693660903412;0.0008714980292126029
19;0.01484375;-0.000815305657368981;0.0008152199136712094
20;0.015625;-0.0007487364766376459;0.0007486398732699703
21;0.01640625;-0.0006727375893949746;0.0006726346749701406
22;0.0171875;-0.0005883027181615338;0.0005881988234364144
23;0.01796875;-0.0004965318977241395;0.0004964328524768765
24;0.01875;-0.0003986162545975465;0.0003985280568249057
25;0.01953125;-0.0002958232063339968;0.000295751662084361
26;0.0203125;-0.0001894796253149404;0.0001894299809871806
27;0.02109375;-8.095502734306592e-05;8.093161678364898e-05
28;0.021875;2.835628207738712e-05;-2.835035295589705e-05
29;0.02265625;0.0001370529793452609;-0.000137016089558036
30;0.0234375;0.0002437448059898391;-0.0002436769998865884
31;0.02421875;0.0003470702966505239;-0.0003469733736167768
32;0.025;0.000445714225582113;-0.0004455917299068801
33;0.02578125;0.0005384243367766809;-0.0005382814441598308
34;0.0265625;0.0006240272891725832;-0.0006238705924985766
35;0.02734375;0.0007014435103656069;-0.0007012807134382607
36;0.028125;0.0007697008400005719;-0.0007695403735965556
37;0.02890625;0.0008279467395340134;-0.0008277973192036825
38;0.0296875;0.0008754589481630622;-0.0008753290973023317
39;0.03046875;0.0009116544270284521;-0.000911551991414683
40;0.03125;0.0009360964971326288;-0.000936028178585957
41;0.03203125;0.0009485000722264658;-0.0009484710087169409
42;0.0328125;0.0009487349327580811;-0.0009487483505192055
43;0.03359375;0.0009368269990422581;-0.0009368839589072309
44;0.034375;0.0009129575976913884;-0.0009130568530982449
45;0.03515625;0.0008774607347087718;-0.0008775987130675844
46;0.0359375;0.0008308184191984461;-0.0008309893316891248
47;0.03671875;0.0007736541034972788;-0.0007738501811545007
48;0.03750000000000001;0.000706724331664077;-0.0007069361785312367
49;0.03828125;0.0006309087093920122;-0.0006311257566764539
50;0.0390625;0.0005471983304659034;-0.0005474093695241322
51;0.03984375;0.0004566828131421137;-0.0004568765801214643
52;0.040625;0.0003605361172513237;-0.0003607018986286903
53;0.04140625000000001;0.0002600013270589822;-0.0002601295533845397
54;0.0421875;0.0001563745973764223;-0.0001564573922863133
55;0.04296875;5.09884697379448e-05;-5.10201228820506e-05
56;0.04375;-5.48052275775035e-05;5.48278914891398e-05
57;0.04453125;-0.0001596526776594942;0.0001597300566089643
58;0.04531250000000001;-0.0002622153517914209;0.0002623449674246103
59;0.04609375;-0.0003611870466405283;0.0003613635975246628
60;0.046875;-0.0004553104674277127;0.0004555260356179739
61;0.04765625;-0.0005433931490870236;0.000543637552809173
62;0.0484375;-0.000624322516261581;0.0006245837938981443
63;0.04921875000000001;-0.0006970798943323567;0.0006973448983037164
64;0.05;-0.0007607532970510533;0.0007610083717490094
65;0.05078125;-0.000814548831928145;0.0008147805482442058
66;0.0515625;-0.0008578005819212345;0.0008579965031524731
67;0.05234375;-0.0008899788410445808;0.0008901283014921546
68;0.05312500000000001;-0.0009106966021311299;0.0009107914895452041
69;0.05390625;-0.0009197142167470437;0.0009197497601623658
70;0.0546875;-0.0009169421701547739;0.000916917739194408
71;0.05546875;-0.0009024419377610116;0.0009023618490241839
72;0.05625;-0.0008764249135756094;0.00087629920354478
73;0.05703125000000001;-0.0008392494255649771;0.0008390944800519643
74;0.0578125;-0.0007914158769371701;0.000791254708000603
75;0.05859375;-0.0007335600763222297;0.0007334219308177126
76;0.059375;-0.0006664448429276604;0.0006663637575172743
77;0.06015625;-0.00059094999507181;0.0005909619431605506
78;0.06093750000000001;-0.0005080608513168272;0.0005081993196635418
79;0.06171875;-0.0004188553930006833;0.0004191456071206782
80;0.0625;-0.0003244902543476276;0.0003249428013276656
81;0.06328125;-0.0002261857219446976;0.0002267908649192426
82;0.06406250000000001;-0.0001252099384411546;0.0001259342700876687
83;0.06484375000000001;-2.286251590533084e-05;2.364953240411675e-05
84;0.065625;7.954222783250013e-05;-7.876668291354842e-05
85;0.06640625;0.0001806921915867103;-0.0001800098282534653
86;0.0671875;0.0002792943516567448;-0.0002787813233074606
87;0.06796875000000001;0.0003740913419060614;-0.0003738049999029158
88;0.06875000000000001;0.0004638775380669813;-0.0004638464516351822
89;0.06953125;0.00054751443840928;-0.0005477345517164167
90;0.0703125;0.0006239451432653217;-0.0006243833682712344
91;0.07109375;0.0006922077490685297;-0.0006928121080089037
92;0.07187500000000001;0.0007514474880565558;-0.000752160866696272
93;0.07265625000000001;0.0008009274626677628;-0.000801700890015411
94;0.0734375;0.0008400378426500765;-0.0008408394514158127
95;0.07421875;0.0008683034122564474;-0.0008691208022545046
96;0.07500000000000001;0.0008853893735079055;-0.0008862254040262011
97;0.07578125000000001;0.0008911053285771686;-0.0008919695125821173
98;0.07656250000000001;0.0008854073793808462;-0.0008863062359788879
99;0.07734375;0.0008683982966270302;-0.0008693278692438374
100;0.078125;0.0008403257264527989;-0.0008412682031083326
101;0.07890625000000001;0.0008015784247182486;-0.0008025030621420607
102;0.07968750000000001;0.000752680542485488;-0.0007535476681871008
103;0.08046875000000001;0.000694284035508493;-0.0006950503017672341
104;0.08125;0.0006271593370191416;-0.0006277826888592131
105;0.08203125;0.0005521845113207746;-0.0005526281470954094
106;0.08281250000000001;0.0004703331822308125;-0.0004705685899205984
107;0.08359375000000001;0.0003826615846094228;-0.0003826711065452552
108;0.08437500000000001;0.0002902950956240602;-0.0002900742993764046
109;0.08515625;0.0001944145465605137;-0.000193974170817531
110;0.0859375;9.624249291088442e-05;-9.560926509048311e-05
111;0.08671875000000001;-2.970550752934287e-06;3.755046980321216e-06
112;0.08750000000000001;-0.0001019600800423367;0.0001028429673984495
113;0.08828125000000001;-0.00019946206344675;0.0002003849703366238
114;0.0890625;-0.0002942281950074251;0.0002951343678034846
115;0.08984375;-0.0003850420948315521;0.0003858833971056204
116;0.09062500000000001;-0.0004707363419432416;0.0004714786212218769
117;0.09140625000000001;-0.0005502098787388832;0.0005508355267380693
118;0.09218750000000001;-0.0006224450109068395;0.0006229522204534987
